Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-04-14,139.253,139.253,136.717,138.472,5961.0788195171
2025-04-15,138.472,139.447,136.522,137.497,13073.764643045
2025-04-16,138.472,138.472,135.742,137.107,3466.101223115
2025-04-17,137.107,139.447,135.742,138.472,7079.8706640196
2025-04-22,138.472,141.398,134.572,141.203,17192.067161397
2025-04-23,141.008,143.153,139.643,141.593,8213.0191408072
2025-04-24,141.983,145.104,139.838,145.104,5147.8781479401
2025-04-25,145.494,157.195,145.104,155.245,26692.05583919
2025-04-28,155.05,155.05,150.175,150.955,13834.666154155
2025-04-29,152.905,156.026,152.32,155.636,8892.9082268797
2025-04-30,156.22,156.805,150.175,151.15,10832.079059102
2025-05-02,151.735,155.44,150.565,153.295,8250.9616689892
2025-05-05,153.1,155.05,152.32,153.1,1627.4268168886
2025-05-06,153.1,153.295,148.614,153.1,3592.2344924769
2025-05-07,154.855,155.05,152.515,153.49,2162.7241063756
2025-05-08,152.515,160.706,152.32,159.926,16244.529430581
2025-05-09,159.926,161.876,155.83,158.366,6308.7144155632
2025-05-12,158.366,163.827,157.78,159.341,4872.0257133194
2025-05-13,157.001,163.241,157.001,163.241,3478.4069079308
2025-05-14,163.631,164.412,158.561,161.487,4392.1040055035
2025-05-15,157.976,160.706,157.001,157.976,3356.3755335075
2025-05-16,159.731,163.827,158.756,160.901,15585.149819202
2025-05-19,162.462,162.656,156.611,158.756,2406.7868552222
2025-05-20,158.756,158.756,154.661,155.05,7784.3711197237
2025-05-21,159.926,163.827,159.146,162.072,68563.17389866
2025-05-22,163.631,163.827,157.976,160.901,13025.567377517
2025-05-23,160.901,163.631,157.586,162.852,6711.7255932804
2025-05-26,163.827,168.508,163.827,165.777,13584.450562901
2025-05-27,166.948,167.727,164.606,166.752,5207.3556245497
2025-05-28,167.533,169.678,166.752,168.508,10647.493786865
2025-05-29,170.653,171.433,164.802,165.387,16175.82269036
2025-05-30,164.802,167.727,163.827,167.727,11422.75193026
2025-06-02,167.727,167.727,162.072,162.852,5776.4935472802
2025-06-03,164.628,165.615,161.667,162.062,5699.2084430625
2025-06-04,163.246,167.786,161.865,167.589,4155.1029022221
2025-06-05,167.589,167.589,163.641,163.839,3779.208443133
2025-06-06,166.799,167.589,161.47,162.852,11452.116094566
2025-06-09,163.839,166.799,163.049,166.799,12964.812664432
2025-06-10,167.589,167.589,164.431,167.589,7957.6147754334
2025-06-11,167.589,167.589,166.602,166.799,5127.7678098381
2025-06-12,167.786,167.786,161.47,161.865,4965.6569919021
2025-06-13,161.865,163.641,157.917,160.483,7292.9604218958
2025-06-16,162.852,164.036,158.114,158.904,4036.5593666064
2025-06-17,161.272,162.654,158.114,158.509,7074.1108176822
2025-06-18,160.483,163.839,156.535,162.852,10190.691292502
2025-06-20,162.852,166.207,158.509,158.509,6626.279683134
2025-06-23,159.101,161.47,157.917,161.075,9828.9815299821
2025-06-24,160.878,163.641,159.101,159.101,3093.2770447413
2025-06-25,160.483,165.813,160.483,164.826,3387.1029022503
2025-06-26,164.826,166.799,163.049,164.233,2213.8258574385
2025-06-27,165.22,166.997,163.246,166.799,7426.701846693
2025-06-30,166.799,167.786,162.852,167.392,8033.6042213409
2025-07-01,167.194,167.786,163.246,164.233,3261.4670183499
2025-07-02,167.589,167.589,160.68,160.68,2620.1160948906
2025-07-03,162.259,164.431,161.865,164.233,4288.8443270193
2025-07-04,164.036,164.036,162.062,163.839,1418.46965694
2025-07-07,163.839,163.839,161.865,163.246,3015.2612136096
2025-07-08,162.852,163.641,161.075,162.654,4208.8021106634
2025-07-09,164.826,165.023,157.917,161.667,4616.1055407276
2025-07-10,161.667,162.457,160.088,161.865,5599.9155670767
2025-07-11,162.259,162.259,158.311,158.311,4044.6649075032
2025-07-14,159.891,159.891,151.995,155.943,6129.815303205
2025-07-15,156.535,160.68,152.982,156.14,12017.477572118
2025-07-16,156.14,160.878,154.956,160.285,6104.4854879025
2025-07-17,160.285,160.878,156.93,158.904,5690.0897095536
2025-07-18,160.878,161.865,158.904,161.865,6015.3245380377
2025-07-21,160.878,162.259,157.127,157.127,8146.068601284
2025-07-22,157.522,159.891,154.758,156.93,4444.8759892827
2025-07-23,157.127,161.075,157.127,160.285,1890.6174141786
2025-07-24,160.483,161.865,157.917,159.298,3571.5039576525
2025-07-25,159.101,159.101,155.548,156.338,1778.1530342355
2025-07-28,156.535,165.615,155.548,161.075,14605.171503421
2025-07-29,160.088,166.602,160.088,162.852,3585.6886542219
2025-07-30,162.062,181.604,162.062,177.656,60286.986805174
2025-07-31,177.656,182.394,175.88,177.656,22562.786278855
2025-08-01,180.42,180.815,172.919,174.498,28536.569919796
2025-08-04,176.472,176.472,169.76,170.747,18310.416885871
2025-08-05,174.893,177.459,170.353,172.524,6499.6306066215
2025-08-06,177.261,177.459,169.958,172.721,3911.9366753181
2025-08-07,175.682,176.669,171.734,173.708,5766.0791554611
2025-08-08,175.485,176.077,173.906,176.077,6233.1609496392
2025-08-11,177.261,181.999,172.919,174.498,5091.2928758025
2025-08-12,175.09,179.235,168.576,169.366,6769.1398414401
2025-08-13,171.34,173.906,166.799,167.786,4861.2981528558
2025-08-14,169.76,169.76,164.628,166.799,3470.1846964425
2025-08-18,168.576,169.563,165.418,168.379,5730.6174140376
2025-08-19,169.76,172.721,167.589,169.168,12248.485487677
2025-08-20,170.945,172.721,167.984,171.34,5445.9102900375
2025-08-21,172.327,175.288,170.353,174.695,4271.6200526136
2025-08-22,175.682,175.682,169.168,169.168,2433.6886542642
2025-08-25,169.958,174.103,169.168,172.721,8302.1002635474
2025-08-26,173.511,173.906,170.747,173.708,11391.32453784
2025-08-27,173.906,175.09,172.721,174.695,2514.7440632322
2025-08-28,174.695,177.064,172.721,173.708,1993.9630606128
2025-08-29,173.708,176.472,170.155,170.747,4827.8627966565
2025-09-01,170.747,172.721,167.786,171.537,5034.5540895249
2025-09-02,172.524,174.498,167.786,169.76,3910.923482706
2025-09-03,171.734,178.051,168.379,171.34,12317.3825853
2025-09-04,174.498,176.472,171.34,172.919,6283.8205802442
2025-09-05,176.472,184.368,176.274,179.828,12310.290237015
2025-09-08,179.63,181.604,175.288,180.617,9772.2427437045
2025-09-09,172.721,181.604,172.721,180.815,19962.934036206
2025-09-10,181.604,181.604,175.682,176.669,7876.5593664654
2025-09-11,182.196,182.591,177.064,182.591,17006.437994098
2025-09-12,184.17,189.697,183.776,184.96,8686.1002635333
2025-09-15,184.96,185.552,181.604,185.157,7493.5725590916
2025-09-16,184.763,184.763,179.63,182.591,15012.474933486
2025-09-17,183.578,186.539,180.42,183.973,12749.002638054
2025-09-18,185.947,191.277,184.368,189.895,9204.8548809285
2025-09-19,192.658,195.817,190.882,191.079,15276.918205244
2025-09-22,191.474,194.435,187.723,189.105,7440.8865432624
2025-09-23,192.461,192.461,187.723,191.474,5186.5329813399
2025-09-24,191.277,191.474,184.96,187.131,7263.5778361449
2025-09-25,187.526,191.869,184.763,187.921,7239.2612134545
2025-09-26,185.749,186.934,182.394,183.578,5615.1134562582
2025-09-29,186.736,187.329,182.394,182.394,6044.7071237886
2025-09-30,183.381,191.474,182.591,187.723,7888.7176778106
2025-10-01,188.513,190.092,185.749,188.513,3925.1081792754
2025-10-02,190.092,191.671,185.355,188.316,4465.1398415247
2025-10-03,189.697,189.697,183.578,183.776,5093.3192610267
2025-10-06,185.552,188.118,180.815,182.789,6701.2559364294
2025-10-07,184.763,186.144,179.235,180.025,7424.6754614688
2025-10-08,182.196,184.368,181.012,182.591,6389.1926119026
2025-10-09,183.381,188.908,182.986,186.144,3649.5197887842
2025-10-10,188.316,188.316,178.248,178.643,10753.013192217
2025-10-13,177.656,180.42,176.274,177.261,5228.073878436
2025-10-14,177.459,179.038,173.314,174.695,9675.989445555
2025-10-15,178.446,182.196,176.274,181.407,7023.4511870772
2025-10-16,181.209,182.394,178.643,181.604,8972.8337727576
2025-10-17,182.789,187.131,178.643,185.749,9145.0765168146
2025-10-20,189.303,189.303,185.552,186.539,10086.332453455
2025-10-21,187.526,190.29,185.552,189.697,7966.7335089423
2025-10-22,190.487,191.474,186.934,190.487,9333.5303426652
2025-10-23,191.277,194.04,188.908,192.461,7246.3535617392
2025-10-24,192.264,192.264,187.131,187.526,7659.736147476
2025-10-27,192.066,193.053,186.342,187.526,9457.1398413414
2025-10-28,187.526,190.882,185.749,189.5,15452.200527137
2025-10-29,190.29,191.079,185.157,189.303,11836.116094552
2025-10-30,190.487,190.487,184.763,184.763,6180.47493381
2025-10-31,187.921,187.921,179.235,182.591,10051.883904644
2025-11-03,184.96,186.934,179.63,182.591,19705.583112733
2025-11-04,187.526,188.316,182.196,184.565,17287.09234765
2025-11-05,187.526,189.303,181.802,187.921,18069.277044191
2025-11-06,190.684,192.461,176.669,177.656,25626.680737845
2025-11-07,181.407,181.407,175.09,178.841,18426.934036263
2025-11-10,179.63,182.196,177.261,178.248,8804.643799149
2025-11-12,178.248,184.763,177.854,179.828,10083.292875619
2025-11-13,181.604,182.196,173.511,175.09,15505.899735578
2025-11-14,177.064,177.459,173.511,174.893,12612.221635421
2025-11-17,177.656,180.025,174.893,175.88,9675.989445555
2025-11-18,175.88,176.472,168.181,169.563,22872.823218157
2025-11-19,170.747,175.682,169.366,173.511,10337.604221256
2025-11-20,175.682,179.433,171.734,176.274,15216.126648518
2025-11-21,176.472,176.669,173.116,175.682,5372.9604219663
2025-11-24,177.261,179.038,170.945,173.116,11460.221635463
2025-11-25,174.695,175.485,170.945,175.09,13331.588390012
2025-11-26,174.695,176.472,171.734,173.511,7522.9551448425
2025-11-27,173.708,179.038,172.919,178.643,8593.8997358322
2025-11-28,178.248,182.591,176.867,181.999,7944.4432714761
2025-12-01,182.591,183.973,179.63,181.604,10547.335091961
2025-12-02,182.591,182.591,176.472,176.472,8357.8258572129
2025-12-03,177.459,177.459,174.498,176.077,5365.8680736816
2025-12-04,177.854,178.051,174.103,177.459,24479.746700948
2025-12-05,178.446,179.235,174.498,177.261,5748.8548810554
2025-12-08,178.248,178.446,173.511,174.695,7308.1583110773
2025-12-09,174.301,177.261,173.314,175.682,7729.6464377109
2025-12-10,177.261,177.261,172.721,174.695,17017.583112832
2025-12-11,175.682,206.279,175.09,199.863,74750.311342902
2025-12-12,197.396,202.331,193.251,194.632,24204.158310457
2025-12-15,195.422,202.331,194.04,202.331,33556.939312752
2025-12-16,203.318,205.292,197.001,197.198,23775.577835539
2025-12-17,198.876,199.37,194.04,194.632,12759.134564175
2025-12-18,196.211,196.409,190.29,192.264,20364.158310598
2025-12-19,191.474,198.876,190.487,197.396,34089.878626717
2025-12-22,197.396,198.383,195.422,197.396,12202.891820132
2025-12-23,198.383,203.811,197.396,198.876,13439.999999506
2025-12-29,203.318,204.798,200.357,203.318,18567.767809345
2025-12-30,203.811,204.305,200.85,203.318,20043.989445174
2026-01-02,214.668,214.668,202.331,209.24,65924.390498899
2026-01-05,210.227,214.174,206.279,209.24,24040.021107297
2026-01-07,212.201,213.681,206.279,210.72,16173.593666952
2026-01-08,211.707,211.707,206.279,209.733,9181.5514508502
2026-01-09,211.214,219.109,208.253,212.694,24782.691291966
2026-01-12,214.174,214.174,207.759,208.746,21805.931397616
2026-01-13,210.227,212.201,206.279,209.733,21846.4591021
2026-01-14,210.227,211.707,206.279,209.733,9564.538258224
2026-01-15,209.733,209.733,203.811,204.305,14540.327176247
2026-01-16,205.785,210.72,204.305,208.253,17431.97889118
2026-01-19,211.214,211.214,204.305,205.292,10703.366754224
2026-01-20,205.292,209.24,203.318,208.746,9751.9788914625
2026-01-21,207.266,208.253,204.305,205.785,7492.5593664795
2026-01-22,209.24,209.733,204.305,205.292,10863.451186936
2026-01-23,208.746,209.24,203.811,205.785,7667.8416883728
2026-01-26,208.253,208.253,204.798,205.292,8401.3931395332
2026-01-27,205.785,209.24,204.798,208.253,11543.303429655
2026-01-28,208.253,209.733,205.292,209.24,6139.947229326
2026-01-29,207.266,209.24,203.318,203.318,12437.95250614
2026-01-30,205.785,208.746,202.331,203.318,23442.237466158
2026-02-02,202.824,206.279,197.396,205.292,17336.738785643
2026-02-03,206.772,207.266,202.331,205.292,13447.092347791
2026-02-04,203.318,205.292,195.817,198.876,33990.585750731
2026-02-05,199.37,200.357,193.448,194.83,13922.279682866
2026-02-06,197.396,198.383,192.066,192.856,13816.907651208
2026-02-09,195.422,202.331,194.435,196.014,18204.031661601
2026-02-10,201.344,201.837,194.435,195.224,14757.150395236
2026-02-11,198.876,199.37,193.645,197.198,11518.986806965
2026-02-12,197.889,198.383,194.632,195.224,9608.1055405443
2026-02-13,194.632,195.817,185.157,188.71,31397.825856367
2026-02-16,188.71,191.474,187.723,190.487,12083.335091905
2026-02-17,191.671,191.869,185.157,188.513,10068.094986438
2026-02-18,190.684,192.066,188.71,188.71,7387.1873348211
2026-02-19,191.079,196.606,187.723,193.448,15886.860157728
2026-02-20,193.448,193.448,181.012,183.578,52720.464378011
2026-02-23,186.342,186.539,175.288,176.472,78828.411606604
2026-02-24,177.064,177.656,162.654,173.314,340788.34827245
2026-02-25,177.261,179.235,172.721,178.643,35092.939312696
2026-02-26,179.433,182.394,175.682,176.669,20992.3377301
2026-02-27,176.669,178.643,175.682,177.459,10657.77308668
2026-03-02,174.695,176.669,170.155,175.288,24084.601582229
2026-03-03,175.288,176.669,168.379,171.734,24856.654352649
2026-03-04,175.682,185.749,175.682,184.17,34496.168864169
2026-03-05,185.552,186.144,181.604,183.381,28614.585750928
2026-03-06,183.381,184.565,178.643,179.63,13889.857519279
2026-03-09,178.051,178.248,175.288,177.656,17932.496041558
2026-03-10,187.526,187.526,178.841,179.433,28551.767808978
2026-03-11,182.591,182.591,176.472,176.669,17346.870711764
2026-03-12,179.433,180.025,174.498,176.669,11313.308706709
2026-03-13,177.656,178.643,174.695,176.669,11123.841688246
2026-03-16,178.643,179.235,174.893,176.669,8512.8443268642
2026-03-17,175.88,178.051,175.288,177.459,12508.875988987
2026-03-18,177.656,180.617,173.708,174.498,20720.802110057
2026-03-19,176.077,176.077,171.142,172.327,12188.707123563
2026-03-20,172.327,173.708,168.181,168.181,14022.585751464
2026-03-23,167.786,174.893,163.641,170.747,24312.569919952
2026-03-24,176.472,176.669,170.945,174.695,12884.770448076
2026-03-25,176.274,176.867,172.919,173.708,15737.920843749
2026-03-26,173.116,174.695,169.76,173.314,17309.382585116
2026-03-27,174.695,174.695,165.023,166.207,18558.649075836
2026-03-30,162.852,165.615,158.904,161.865,23414.881265631
2026-03-31,162.852,171.734,162.852,169.958,14931.419524518
2026-04-01,170.155,175.485,169.76,170.945,19725.846964975
2026-04-02,170.747,174.103,168.971,170.747,21891.039577033
2026-04-07,186.243,186.243,169.366,169.859,16513.013192006
2026-04-08,178.347,181.802,173.708,174.498,21703.598943794
2026-04-09,175.386,175.682,171.636,174.695,18211.124009885
2026-04-10,174.695,177.459,174.301,174.695,20686.353561246
2026-04-13,175.682,176.669,173.215,176.472,23735.050131055
2026-04-14,177.656,177.656,174.498,176.472,16445.129286995
2026-04-15,176.472,181.604,175.682,181.604,31232.675460595
2026-04-16,185.552,187.427,180.222,182.591,29273.160948793
2026-04-17,186.539,189.993,182.887,189.5,34265.16094861
2026-04-20,191.967,195.224,189.5,192.954,35590.416885237
2026-04-21,192.757,192.757,186.539,186.539,32641.013191414
2026-04-22,189.5,189.895,186.539,187.526,14203.94722903
2026-04-23,187.526,187.526,182.591,183.479,19912.274405601
2026-04-24,187.131,187.329,180.716,184.861,18103.725593003
2026-04-27,184.565,184.565,180.518,182.492,18251.651714369
2026-04-28,183.085,183.085,178.742,179.63,9527.0501315763
2026-04-29,181.505,182.591,178.051,180.124,8961.6886540245
2026-04-30,180.815,181.407,178.545,178.643,9278.8179416118
2026-05-04,178.643,186.736,178.051,181.111,13399.472295022
2026-05-05,180.518,180.518,176.571,178.643,13167.451186852
2026-05-06,178.643,180.222,174.695,177.656,22178.786278869
2026-05-07,179.63,182.591,177.558,178.643,19793.730869986
2026-05-08,179.137,179.137,175.88,176.176,24658.068600678
2026-05-11,180.222,180.222,174.004,174.695,18622.480210398
2026-05-12,173.708,175.386,171.142,174.597,12078.269128844
2026-05-13,177.459,177.558,171.734,174.103,12767.240105072
2026-05-14,174.695,175.88,171.932,174.103,12267.736147307
2026-05-15,174.695,175.978,172.721,173.807,13011.419524588
2026-05-18,178.643,180.617,173.61,180.518,30174.902373562
2026-05-19,180.617,180.617,174.794,175.386,27165.720315625
2026-05-20,178.545,178.939,173.314,177.163,41357.50923331
2026-05-21,183.578,196.113,178.742,196.113,95744.675458226
2026-05-22,197.198,203.318,194.336,201.344,36472.907650376
2026-05-25,201.936,207.266,198.778,207.068,37118.311344283
2026-05-26,203.318,206.279,197.593,201.739,11690.21635841
2026-05-27,198.975,202.726,193.744,196.508,20484.728231438
2026-05-28,197.396,197.396,192.461,195.422,10656.759894068
2026-05-29,199.567,201.344,196.113,196.606,11947.567281883
2026-06-01,197.297,200.357,194.928,198.383,14973.973614226
2026-06-02,201.146,204.305,198.58,199.172,45963.482847916
2026-06-03,199.172,201.344,195.422,197.396,11654.754616986
2026-06-05,197.396,199.172,193.053,193.053,8561.477572245
2026-06-08,192.461,194.632,181.209,190.98,11394.364115677
2026-06-09,192.461,195.323,187.526,187.526,12965.825857044
2026-06-10,198.383,198.383,183.381,185.552,28984.401054345
2026-06-11,186.638,192.264,184.565,185.651,62911.155670513
2026-06-12,190.388,190.388,182.789,182.789,20497.899735395
2026-06-15,187.329,190.882,179.926,179.926,32435.335091157
2026-06-16,180.617,193.448,180.617,187.131,57828.98152822
2026-06-17,190.98,190.98,181.9,189.007,144050.65962532
2026-06-18,189.599,195.323,185.157,193.744,25646.944590087
2026-06-19,196.409,200.357,186.638,186.736,45656.48548645
2026-06-22,194.435,196.409,189.5,191.079,37189.23482713
2026-06-23,191.375,191.474,183.578,184.861,22705.646437161
2026-06-24,186.144,189.697,184.861,188.513,15954.744062739
2026-06-25,191.375,191.474,185.749,187.23,11585.857519363
2026-06-26,186.638,188.71,183.874,187.329,14327.556727706
2026-06-29,188.513,189.5,184.17,189.5,15641.6675456
2026-06-30,193.4,193.6,181.6,185,20479
2026-07-01,186,190.2,185.7,187.2,10785
2026-07-02,190.9,194.6,188,192.7,14368
2026-07-03,192.4,195,191,193.9,12536
2026-07-06,194.8,197.9,194,195.1,14567
2026-07-07,197.3,198,190.4,194.2,18266
2026-07-08,196,196.8,187.5,188.8,17436
2026-07-09,188.5,191,187.1,188.7,13921
2026-07-10,189.8,193,189,192.8,18801
2026-07-13,194,196,191,193.7,71366
2026-07-14,193.6,193.6,189.5,192,18706
2026-07-15,192,193.8,189.2,192,9671
2026-07-16,193,194,189.1,191.6,13979
2026-07-17,190.2,191.9,185.7,186.5,12863
2026-07-20,186.6,190.3,185.2,188.3,9641
2026-07-21,188.3,190.8,187,190.8,8265
