data,cena,spolka,zmiana_proc,max_zmienny_miesiac
2025-07-16 17:00:00,202.1999969482422,SNT.WA,0.597013407085667,2025-07
2025-07-17 17:00:00,200.0,SNT.WA,-1.0880301589743957,2025-07
2025-07-18 17:00:00,206.1999969482422,SNT.WA,3.0999984741211017,2025-07
2025-07-21 17:00:00,202.3999938964844,SNT.WA,-1.8428725063034834,2025-07
2025-07-22 17:00:00,205.8000030517578,SNT.WA,1.6798464712465933,2025-07
2025-07-23 17:00:00,209.0,SNT.WA,1.55490617142382,2025-07
2025-07-24 17:00:00,210.0,SNT.WA,0.4784688995215225,2025-07
2025-07-25 17:00:00,213.8000030517578,SNT.WA,1.8095252627418068,2025-07
2025-07-28 17:00:00,208.6000061035156,SNT.WA,-2.4321781450037605,2025-07
2025-07-29 17:00:00,214.0,SNT.WA,2.58868347961827,2025-07
2025-07-30 17:00:00,214.1999969482422,SNT.WA,0.09345651787018294,2025-07
2025-07-31 17:00:00,214.3999938964844,SNT.WA,0.09336925821270547,2025-07
2025-08-01 17:00:00,203.8000030517578,SNT.WA,-4.944025721308753,2025-08
2025-08-04 17:00:00,206.0,SNT.WA,1.0794881821878377,2025-08
2025-08-05 17:00:00,206.1999969482422,SNT.WA,0.09708589720494043,2025-08
2025-08-06 17:00:00,215.0,SNT.WA,4.267702804072626,2025-08
2025-08-07 17:00:00,204.3999938964844,SNT.WA,-4.930235396983996,2025-08
2025-08-08 17:00:00,207.3999938964844,SNT.WA,1.467710415646728,2025-08
2025-08-11 17:00:00,212.0,SNT.WA,2.2179393630124666,2025-08
2025-08-12 17:00:00,212.6000061035156,SNT.WA,0.2830217469413254,2025-08
2025-08-13 17:00:00,216.1999969482422,SNT.WA,1.693316435265646,2025-08
2025-08-14 17:00:00,216.0,SNT.WA,-0.09250552778224952,2025-08
2025-08-18 17:00:00,218.0,SNT.WA,0.92592592592593,2025-08
2025-08-19 17:00:00,219.0,SNT.WA,0.4587155963302836,2025-08
2025-08-20 17:00:00,218.1999969482422,SNT.WA,-0.36529819714968825,2025-08
2025-08-21 17:00:00,221.0,SNT.WA,1.2832278143532605,2025-08
2025-08-22 17:00:00,223.0,SNT.WA,0.9049773755656076,2025-08
2025-08-25 17:00:00,225.6000061035156,SNT.WA,1.1659220195137099,2025-08
2025-08-26 17:00:00,225.3999938964844,SNT.WA,-0.08865789078897901,2025-08
2025-08-27 17:00:00,228.1999969482422,SNT.WA,1.2422374124125835,2025-08
2025-08-28 17:00:00,229.1999969482422,SNT.WA,0.43821210051409043,2025-08
2025-08-29 17:00:00,226.3999938964844,SNT.WA,-1.2216418364045967,2025-08
2025-09-01 17:00:00,229.8000030517578,SNT.WA,1.5017708687872,2025-09
2025-09-02 17:00:00,231.0,SNT.WA,0.5221918765474953,2025-09
2025-09-03 17:00:00,237.0,SNT.WA,2.5974025974025983,2025-09
2025-09-04 17:00:00,241.8000030517578,SNT.WA,2.025317743357724,2025-09
2025-09-05 17:00:00,242.3999938964844,SNT.WA,0.24813516838466665,2025-09
2025-09-08 17:00:00,237.0,SNT.WA,-2.2277203104181797,2025-09
2025-09-09 17:00:00,235.8000030517578,SNT.WA,-0.5063278262625315,2025-09
2025-09-10 17:00:00,231.0,SNT.WA,-2.0356246775383724,2025-09
2025-09-11 17:00:00,233.0,SNT.WA,0.8658008658008587,2025-09
2025-09-12 17:00:00,234.1999969482422,SNT.WA,0.5150201494601658,2025-09
2025-09-15 17:00:00,239.1999969482422,SNT.WA,2.134927440287293,2025-09
2025-09-16 17:00:00,242.3999938964844,SNT.WA,1.3377913833897859,2025-09
2025-09-17 17:00:00,242.0,SNT.WA,-0.16501398785315757,2025-09
2025-09-18 17:00:00,250.3999938964844,SNT.WA,3.4710718580514,2025-09
2025-09-19 17:00:00,250.1999969482422,SNT.WA,-0.07987098766659706,2025-09
2025-09-22 17:00:00,250.3999938964844,SNT.WA,0.07993483240673616,2025-09
2025-09-23 17:00:00,254.0,SNT.WA,1.437702153061493,2025-09
2025-09-24 17:00:00,253.8000030517578,SNT.WA,-0.07873895600085667,2025-09
2025-09-25 17:00:00,247.3999938964844,SNT.WA,-2.521674183734446,2025-09
2025-09-26 17:00:00,253.0,SNT.WA,2.263543347482333,2025-09
2025-09-29 17:00:00,253.0,SNT.WA,0.0,2025-09
2025-09-30 17:00:00,252.0,SNT.WA,-0.39525691699604515,2025-09
2025-10-01 17:00:00,250.1999969482422,SNT.WA,-0.7142869253007222,2025-10
2025-10-02 17:00:00,258.0,SNT.WA,3.1175072529562753,2025-10
2025-10-03 17:00:00,257.0,SNT.WA,-0.3875968992248069,2025-10
2025-10-06 17:00:00,255.0,SNT.WA,-0.7782101167315147,2025-10
2025-10-07 17:00:00,253.8000030517578,SNT.WA,-0.47058703852634887,2025-10
2025-10-08 17:00:00,255.6000061035156,SNT.WA,0.7092210520543984,2025-10
2025-10-09 17:00:00,256.3999938964844,SNT.WA,0.31298426207579944,2025-10
2025-10-10 17:00:00,265.79998779296875,SNT.WA,3.6661443526708526,2025-10
2025-10-13 17:00:00,259.3999938964844,SNT.WA,-2.4078232469556426,2025-10
2025-10-14 17:00:00,251.3999938964844,SNT.WA,-3.0840401650866767,2025-10
2025-10-15 17:00:00,255.3999938964844,SNT.WA,1.5910899352078012,2025-10
2025-10-16 17:00:00,254.0,SNT.WA,-0.5481573727256328,2025-10
2025-10-17 17:00:00,253.6000061035156,SNT.WA,-0.15747791200173555,2025-10
2025-10-20 17:00:00,253.3999938964844,SNT.WA,-0.07886916491222085,2025-10
2025-10-21 17:00:00,253.0,SNT.WA,-0.1578507916806804,2025-10
2025-10-22 17:00:00,254.8000030517578,SNT.WA,0.7114636568212651,2025-10
2025-10-23 17:00:00,258.0,SNT.WA,1.2558857574237026,2025-10
2025-10-24 17:00:00,258.3999938964844,SNT.WA,0.1550363939861965,2025-10
2025-10-27 17:00:00,261.20001220703125,SNT.WA,1.083598442989353,2025-10
2025-10-28 17:00:00,263.6000061035156,SNT.WA,0.9188337612259012,2025-10
2025-10-29 17:00:00,264.3999938964844,SNT.WA,0.3034854986515345,2025-10
2025-10-30 17:00:00,263.0,SNT.WA,-0.5294984602127073,2025-10
2025-10-31 17:00:00,263.0,SNT.WA,0.0,2025-10
2025-11-03 17:00:00,263.79998779296875,SNT.WA,0.3041778680489493,2025-11
2025-11-04 17:00:00,265.0,SNT.WA,0.45489471666428916,2025-11
2025-11-05 17:00:00,268.0,SNT.WA,1.132075471698113,2025-11
2025-11-06 17:00:00,265.3999938964844,SNT.WA,-0.9701515311625442,2025-11
2025-11-07 17:00:00,263.3999938964844,SNT.WA,-0.7535795199679174,2025-11
2025-11-10 17:00:00,263.79998779296875,SNT.WA,0.15185797484928987,2025-11
2025-11-12 17:00:00,264.0,SNT.WA,0.07581964226177629,2025-11
2025-11-13 17:00:00,264.3999938964844,SNT.WA,0.1515128395774168,2025-11
2025-11-14 17:00:00,260.0,SNT.WA,-1.66414296446884,2025-11
2025-11-17 17:00:00,258.0,SNT.WA,-0.7692307692307665,2025-11
2025-11-18 17:00:00,248.1999969482422,SNT.WA,-3.7984507952549706,2025-11
2025-11-19 17:00:00,254.8000030517578,SNT.WA,2.659148341928441,2025-11
2025-11-20 17:00:00,260.0,SNT.WA,2.040815104380478,2025-11
2025-11-21 17:00:00,260.0,SNT.WA,0.0,2025-11
2025-11-24 17:00:00,265.0,SNT.WA,1.9230769230769162,2025-11
2025-11-25 17:00:00,277.79998779296875,SNT.WA,4.830184072818389,2025-11
2025-11-26 17:00:00,279.6000061035156,SNT.WA,0.6479547838887489,2025-11
2025-11-27 17:00:00,275.3999938964844,SNT.WA,-1.5021502558466682,2025-11
2025-11-28 17:00:00,281.0,SNT.WA,2.0334082162763334,2025-11
2025-12-01 17:00:00,279.79998779296875,SNT.WA,-0.427050607484436,2025-12
2025-12-02 17:00:00,275.79998779296875,SNT.WA,-1.4295926284884963,2025-12
2025-12-03 17:00:00,277.79998779296875,SNT.WA,0.725163193807421,2025-12
2025-12-04 17:00:00,270.6000061035156,SNT.WA,-2.5917861792056462,2025-12
2025-12-05 17:00:00,273.0,SNT.WA,0.8869156845348725,2025-12
2025-12-08 17:00:00,273.0,SNT.WA,0.0,2025-12
2025-12-09 17:00:00,276.3999938964844,SNT.WA,1.2454190097012319,2025-12
2025-12-10 17:00:00,276.0,SNT.WA,-0.14471559526668676,2025-12
2025-12-11 17:00:00,270.20001220703125,SNT.WA,-2.101444852524914,2025-12
2025-12-12 17:00:00,270.20001220703125,SNT.WA,0.0,2025-12
2025-12-15 17:00:00,268.79998779296875,SNT.WA,-0.5181437271697065,2025-12
2025-12-16 17:00:00,269.0,SNT.WA,0.07440930659019518,2025-12
2025-12-17 17:00:00,263.0,SNT.WA,-2.2304832713754608,2025-12
2025-12-18 17:00:00,259.20001220703125,SNT.WA,-1.444862278695347,2025-12
2025-12-19 17:00:00,259.20001220703125,SNT.WA,0.0,2025-12
2025-12-22 17:00:00,273.6000061035156,SNT.WA,5.555552939165231,2025-12
2025-12-23 17:00:00,275.0,SNT.WA,0.5116936642006742,2025-12
2025-12-29 17:00:00,280.0,SNT.WA,1.8181818181818077,2025-12
2025-12-30 17:00:00,282.6000061035156,SNT.WA,0.9285736083984419,2025-12
2026-01-02 17:00:00,288.0,SNT.WA,1.9108258244362464,2026-01
2026-01-05 17:00:00,286.6000061035156,SNT.WA,-0.4861089918348549,2026-01
2026-01-07 17:00:00,288.79998779296875,SNT.WA,0.7676139715986352,2026-01
2026-01-08 17:00:00,304.79998779296875,SNT.WA,5.540166439158534,2026-01
2026-01-09 17:00:00,307.0,SNT.WA,0.7217888107415416,2026-01
2026-01-12 17:00:00,303.0,SNT.WA,-1.3029315960912058,2026-01
2026-01-13 17:00:00,306.0,SNT.WA,0.990099009900991,2026-01
2026-01-14 17:00:00,295.3999938964844,SNT.WA,-3.4640542821946507,2026-01
2026-01-15 17:00:00,294.20001220703125,SNT.WA,-0.4062226520809009,2026-01
2026-01-16 17:00:00,300.0,SNT.WA,1.9714437635329762,2026-01
2026-01-19 17:00:00,298.3999938964844,SNT.WA,-0.5333353678385389,2026-01
2026-01-20 17:00:00,300.0,SNT.WA,0.5361950858721043,2026-01
2026-01-21 17:00:00,299.79998779296875,SNT.WA,-0.06667073567708792,2026-01
2026-01-22 17:00:00,297.6000061035156,SNT.WA,-0.7338164706572115,2026-01
2026-01-23 17:00:00,298.0,SNT.WA,0.13440654848146938,2026-01
2026-01-26 17:00:00,302.3999938964844,SNT.WA,1.4765080189544921,2026-01
2026-01-27 17:00:00,303.20001220703125,SNT.WA,0.2645563249649818,2026-01
2026-01-28 17:00:00,297.79998779296875,SNT.WA,-1.781010618949197,2026-01
2026-01-29 17:00:00,296.79998779296875,SNT.WA,-0.33579584989613664,2026-01
2026-01-30 17:00:00,295.0,SNT.WA,-0.6064649147574541,2026-01
